# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	coalescent
66300000	-112494.81586191156	-3871.3456234246178	-108623.47023848695	0.25438263197149347	2023.3072612036449	19.54727504851343	5.897582597957604	0.9605801626701836	0.25353641930109233	0.24564231898332228	0.24923452075082045	0.2515867409647653	0.5112785571379198	0.019869740966342933	0.046529383568666316	0.027296089574725898	1.524869233309621	0.04604085603085975	0.5519420241014306	0.029107061902036428	1.524869233309621	0.5767551112661609	2.6484537897593525	0.17426109871736456	0.6052716724268014	0.5275759692992219	0.8572822378067279	0.8862361217706509	0.17218844447908935	0.6455654605787884	1.386898605828944	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108336.35216229042	-3136.17843910797	0.0	-287.11807619652535	-687.8748768104791
66400000	-112500.6304555268	-3866.6560363118074	-108633.974419215	0.24790420289365753	2023.313739632723	18.993206313753944	5.189400152366115	0.9433638017079912	0.2530782928201118	0.24624046386622744	0.24606224509754324	0.25461899821611805	0.5304901044535969	0.11270404240266568	0.049960469646863515	0.031143557953194075	1.672986732210759	0.04851113634958887	0.5886139820345584	-0.038390972475126045	1.6729867322107592	0.94118473783633	0.21756254630054056	0.6345331088476396	1.5643803894113903	0.9261741039455401	0.8686498758679531	3.135919517871222	0.9674859962637649	0.49626781232476175	3.534542017220535	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108346.81470483459	-3136.17843910797	0.0	-287.15971438040924	-672.6163895659004
66500000	-112521.74358031295	-3875.489405142707	-108646.25417517024	0.22384365331281275	2023.3378001823037	17.843695532637657	4.962630351054844	0.9615482663484283	0.2550931071086924	0.24770682704951566	0.24646692549228352	0.25073314034950894	0.5180631639087127	0.09261140556486926	0.05193133733046907	0.031250769817988334	3.1101219478198914	0.05191787423099462	0.5890579699211699	0.05173001507045121	3.1101219478198856	0.7301069128095948	1.142738337444979	0.8813373101451588	1.4890287487063614	0.9798831941920035	0.9784038683328824	1.976645733872589	2.147344855601673	1.1318234250121442	2.8704327783431878	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-108372.6555019643	-3136.17843910797	0.0	-273.5986732059464	-654.2233334764853
66600000	-112495.38065547033	-3843.6953995251065	-108651.68525594522	0.2165910030395145	2023.345052832577	17.543138277513577	4.833145985900392	0.9960244526272074	0.25078063065755074	0.25067068482273536	0.24733745124256062	0.25121123327715383	0.7595993865424161	0.801157994655931	0.06154428986696533	0.0367945185839158	2.037774079986766	0.061288611397471514	0.5584948611104428	0.008578219570839547	2.037774079986766	0.7571038744517024	1.9371269980773465	0.14473065099417093	0.7559177592624813	0.2707848145270407	0.44838730924710796	1.118979702919213	0.38654183493713784	0.4190121552703428	0.9799917103426113	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108368.4283683716	-3136.17843910797	0.0	-283.25688757361297	-650.9149923097075
66700000	-112461.24816586984	-3832.8009038020678	-108628.44726206777	0.2322808617341054	2023.3293629738823	17.43849788818745	5.032405731979596	0.9871363985875494	0.25521477542008814	0.24860277875478434	0.24300854740377664	0.25317389842135135	0.513762479541365	0.14414572863047373	0.05526813185859492	0.03283079893690473	1.7446528627188023	0.05360391932873378	0.5688733310747442	0.09277131343202849	1.7446528627188036	0.617027113576794	0.3319390702525601	0.10555367720514351	0.7321972534185052	0.39235716046326446	0.2827981884559642	1.1735579909633693	2.751719576858829	0.439509629574938	1.8918382827933262	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108340.71346072436	-3136.17843910797	0.0	-287.73380134340823	-648.2816803825795
66800000	-112535.21199499663	-3875.0045331758756	-108660.20746182076	0.2357754928124025	2023.3258683428041	19.085769321454208	5.611207118664122	0.9482899540213495	0.2545549764080309	0.2532605972587822	0.24618750103869402	0.24599692529449346	0.5234734684539926	0.0983520169377021	0.04964366700945323	0.027756339963495583	1.7988359165716767	0.04905583951198	0.5366849699241878	0.0215636478398915	1.798835916571678	1.432479190654336	1.3270630967916959	1.6717279951652768	2.132366061752542	0.9896587881388507	0.6417445204192916	1.7017087180552675	0.3373642745812568	0.48923213336194976	2.2517754322593575	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108377.37344385317	-3136.17843910797	0.0	-282.83401796759347	-678.6368948954603
66900000	-112465.77112147094	-3841.6698929825466	-108624.10122848839	0.2188742095042591	2023.3427696261122	17.556819356561093	4.4470192088669585	0.9833680802093071	0.2522627470230001	0.25263459536458843	0.24338851506811196	0.25171414254430013	0.5916479233931904	0.28391732414988985	0.05755597453361994	0.034480404832164115	2.030394066000525	0.054495885232054814	0.5953755933946122	-0.03365028510618543	2.030394066000526	0.6096104548236274	0.5466350043505291	0.1315139994077606	0.6250139354141178	0.4141619846502763	0.7887814030524063	0.9718659697143103	0.1137731858009789	0.7560877644889678	1.279354455636559	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0	-108339.60194492004	-3136.17843910797	0.0	-284.4992835683559	-652.4851097764547
67000000	-112481.02611404489	-3848.5784556926747	-108632.4476583522	0.22954346884150215	2023.332100366775	18.277832176084345	5.201551492289329	0.9938669401032229	0.255538581068572	0.24737318916650305	0.2478979269992255	0.24919030276570003	0.7693182727406855	0.694747790996867	0.059688795940277824	0.0382474300344975	1.6482076229572584	0.05846461430655121	0.6114902322082962	0.009058618520213219	1.6482076229572566	0.3896049987041849	0.7341864828988125	0.6710173703839446	1.7489498010493385	1.3526717952513712	0.4689123228961148	1.4301935414957072	0.7092923798679348	0.7217506118451847	2.1950326309077255	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108339.28142249532	-3136.17843910797	0.0	-293.166235856887	-660.2485926182777
67100000	-112450.08736721562	-3817.4236392848193	-108632.66372793079	0.20731028526889325	2023.3543335503475	16.398081692795962	4.895202939001069	0.9609640180672542	0.256495496175497	0.24483831908659193	0.24677471195009362	0.2518914727878181	0.5059037373944766	0.0550683944595218	0.05354780623612427	0.03226158836672624	1.9576789577270748	0.055421329355536814	0.5570316430549379	0.023123545027566184	1.9576789577270752	0.07009678620392146	2.5571774837266723	0.2148256624178043	0.6592969265893632	0.2375506147398668	0.3038528973219247	0.9130925105128183	0.04924448888039067	0.3564710577583912	1.1080251354210002	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108342.9479369095	-3136.17843910797	0.0	-289.7157910212814	-629.7832697486551
67200000	-112507.98334015597	-3866.4041510880757	-108641.5791890679	0.2167007537930659	2023.3449430818234	18.642912225579	4.699366782269513	0.977427474294135	0.2536664077000373	0.24759213378018455	0.24746315533237012	0.25127830318740857	0.6361438140817598	0.4029685008760724	0.052477226460015076	0.029653153914919447	1.7786695772753995	0.053469583041911586	0.5625239559981491	-0.06702797055142036	1.7786695772754002	0.6981911142247759	0.7016680919277237	0.15812249579830226	1.376552462132733	0.34550887699137744	0.5107275263105374	2.37915358260899	0.3072198681869139	1.4299080622650822	2.686452231545333	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108355.98121638579	-3136.17843910797	0.0	-285.59797268211014	-675.4271129860282
67300000	-112531.0953798276	-3889.8710999359987	-108641.2242798916	0.25227736742469503	2023.3093664681917	20.69145661578002	6.249327828414965	0.952644772450658	0.2545441665221593	0.2508588689217341	0.24443714625400978	0.25015981830209744	0.5453858079047128	0.1296549405505896	0.043322131349097986	0.024602431272539534	1.3761818067895342	0.045126749706981245	0.5589329106631592	0.0256360630081134	1.3761818067895335	0.7654590201551869	0.8646688342603792	0.22336443041641335	1.5977998081509723	0.3848139797825962	0.8859505560294697	1.4643593931095022	0.2200001309099405	1.1552146485550954	2.420569972781712	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108352.5941914565	-3136.17843910797	0.0	-288.63008843509937	-702.5431249398467
67400000	-112542.86141758294	-3900.1862264624306	-108642.6751911205	0.2570764058932163	2023.3045674297232	21.32850515764598	6.340814533488871	0.9529780166691695	0.24964868818125396	0.24997716108618645	0.2492168907853016	0.2511572599472586	0.5280253221530836	0.085176085777388	0.04144776449081606	0.02438467791869089	1.1846705126258095	0.04254230276225687	0.5769468755013537	-0.09588330568950791	1.1846705126258104	0.5947130107769683	1.6759447246005899	0.15219590053428383	2.058701482219223	1.3823821890586843	0.7031857992853947	2.6425750815632023	4.591338142523769	1.6044949970331508	3.0590384320087156	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108345.78349488346	-3136.17843910797	0.0	-296.891696237041	-711.4729860929585
67500000	-112508.04485890128	-3870.960971613479	-108637.08388728781	0.24370850934273028	2023.3179353262738	19.61172076042669	5.480653773344614	0.9880833630566264	0.25259724719942606	0.2484141541301246	0.24892422798405708	0.250064370686393	0.5090223435531667	0.006753787330972358	0.0438425105076747	0.025476410171543857	1.5660786795154202	0.045126401038345594	0.5897555104284148	0.008342610041160593	1.5660786795154196	0.3010699063480691	1.0479455892538623	0.2730641516157437	1.0801309892195217	0.2611690586997625	0.12298366005831722	1.0796859547785183	0.03082100829684128	0.44563147461809793	1.9037206327471998	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108348.39757006761	-3136.17843910797	0.0	-288.6863172202039	-684.9326097319433
67600000	-112512.81558643491	-3877.7069542006134	-108635.1086322343	0.24672894206903806	2023.3149148935474	20.011715145400853	5.514322792636756	0.976456985279896	0.25162500773698837	0.24865346537237112	0.24508074796715723	0.25464077892348413	0.5327314867558394	0.10540182521092296	0.043998484592715256	0.023476825681422224	1.3663655100018426	0.04560345326734498	0.5536097295537007	0.05765424609025511	1.366365510001842	0.5659565807526216	2.220255882703239	0.36614082044425544	1.2033566758057863	0.4304651608113512	0.4954914189369255	2.5373364519870134	0.1763934634176097	0.8060933456111605	2.1732688076676903	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108344.02899953951	-3136.17843910797	0.0	-291.07963269478563	-692.6187082965286
67700000	-112517.72236555812	-3898.973071501187	-108618.74929405694	0.2590065111007447	2023.3026373245157	20.660369042488174	5.959907036158988	0.9768340170079141	0.2507259121797632	0.2484135306928136	0.24962626201874538	0.2512342951086786	0.4907943410316538	0.09017350385878846	0.04253521973411835	0.02451843723177021	1.7909159670594192	0.043245995679242324	0.5706226377647899	-0.020514717417536882	1.7909159670594155	0.770131960092499	3.282679394073264	4.8358925152416806E-5	1.3324243312906858	0.8145969290968889	0.8836851722671799	2.091647563853472	0.5536816883909852	0.9917466725036277	2.1333149075102615	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108339.48299995603	-3136.17843910797	0.0	-279.26629410089737	-704.0185256847784
67800000	-112552.05897152751	-3911.1268279116016	-108640.93214361591	0.267261855538763	2023.2943819800778	21.490791816406187	6.574489221463157	0.978270112061877	0.2503065122490135	0.25278238511600115	0.2450745254881752	0.2518365771468109	0.552923779796266	0.15659836410547306	0.042457286890853985	0.02341303699260729	1.7467181412365578	0.043238763725430854	0.5532139414216216	-0.06608514359581286	1.7467181412365604	0.49258012679025653	0.26125353437691795	2.0614510095898764	0.8927378360882089	1.0741174080690739	0.266937426076001	1.8994010576106075	0.17682342252679412	0.885614670800195	3.0993656009542754	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108355.99092293029	-3136.17843910797	0.0	-284.9412206856259	-715.424840975499
67900000	-112521.4962537607	-3882.1191328223827	-108639.37712093833	0.2598878453882728	2023.3017559902282	20.163210703173707	5.863147320667232	0.9819186708973987	0.25816274593940713	0.24830257129857863	0.24113172401965016	0.2524029587423648	0.5340242363089097	0.14584891212122167	0.04603536508057755	0.026838507131369344	1.5045372846247638	0.04648118154288101	0.5831833375075278	0.02254161310200771	1.504537284624762	0.6947009410089308	0.4872111111468862	1.4690137571890682	1.331303268888763	1.2743476012063375	0.636213275827941	2.859210957158095	0.6007746652786226	0.7905764931831836	1.8915765470054595	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108353.57576713467	-3136.17843910797	0.0	-285.8013538036676	-690.8145658328801
68000000	-112522.78947375999	-3879.9622463373657	-108642.82722742262	0.26175410008293487	2023.2998897355335	19.93925660304263	5.048110982161422	0.9528347136154656	0.2535525794435964	0.25178004198614146	0.24392983310147096	0.25073754546879196	0.5715633617292377	0.20984833971747788	0.0480749407983493	0.02719950864932222	1.7841253307426554	0.04777379211086743	0.5634097065425954	-0.021797132069350186	1.784125330742657	0.5397233590661336	1.0853423317461044	0.95993426964543	0.7938156213987358	0.3729447001699588	0.4312519504397194	1.9328882903286688	0.17065475140192984	0.6901957308469471	1.3365976529227597	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108361.95985663531	-3136.17843910797	0.0	-280.8673707873142	-687.0773650289633
68100000	-112501.47531394656	-3860.749587350135	-108640.72572659643	0.25367341607389676	2023.3079704195425	19.45620050808912	5.664285380976921	0.9594569412672665	0.25373346496532023	0.2483657087679437	0.24457408682342513	0.25332673944331174	0.5147918302668776	0.0673249829901653	0.04765935688906292	0.026593099550614487	1.4760537448428648	0.04722004519378526	0.5745375466001533	0.035564354255585955	1.4760537448428646	0.2502778219021115	1.938283312710437	1.3115089906751785	0.7562670519624026	0.5189018223586844	0.21007994010253406	0.7290328900288539	1.9709943905267433	0.3569788764018742	0.7178103851478392	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108346.07724080098	-3136.17843910797	0.0	-294.64848579545304	-678.1057156188414
68200000	-112519.39759020781	-3875.037463969022	-108644.36012623878	0.2523484882051525	2023.3092953474113	19.641587761245383	5.598880455055486	0.9780092435046626	0.25703934602602674	0.24996763131385696	0.24194584240026862	0.25104718025984857	0.5711965864736285	0.22109855994717237	0.04871734940553674	0.027437772770402668	1.6951806639969142	0.047793294203210934	0.5644788812572393	-0.06360196659746056	1.6951806639969145	0.6382284947947994	0.8701818234880445	0.8092601218444944	1.4905026564918173	0.7024860878029352	0.813327416433834	1.8381520236473956	0.8904975870996141	1.3274061797292287	1.43768236544527	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108354.88014394177	-3136.17843910797	0.0	-289.47998229701193	-681.819102871314
68300000	-112520.54438819138	-3895.6029391349916	-108624.9414490564	0.2606834343388185	2023.3009604012777	21.37103576468825	6.418410889970466	1.0010827423725466	0.24940240905032005	0.25048332023954095	0.24793231835525423	0.2521819523548859	0.5317324891369801	0.135712922449026	0.04470462373525303	0.026183290898449917	1.5266571917124871	0.043224082858678424	0.5949408388514781	-0.0757673829747397	1.5266571917124865	0.4185124436863957	2.331704455219861	1.0783552684782909	0.9626889354248271	1.0174889790741835	0.36927364316394995	0.9387469727602732	0.9653324562861624	0.7496153072596515	0.8235510078563575	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108330.99537996302	-3136.17843910797	0.0	-293.9460690933703	-708.0639767685216
68400000	-112543.92081603549	-3885.8941948447487	-108658.02662119074	0.25600734128348973	2023.305636494333	20.58096285003453	5.456642488148449	0.9837277378832856	0.2566826269304932	0.24736487271378055	0.2484461492426835	0.2475063511130438	0.5399010843650085	0.09545944286475139	0.046530203159520354	0.02661080143247314	1.4214879078227256	0.04561351368006988	0.5611727444973715	-0.018217296339562858	1.4214879078227285	0.44258382305519034	1.2778330806061946	3.9395446467833453	1.196273350224087	0.4156504488040971	0.5940462398492884	0.8974833417370177	0.12585089130927357	0.5444637435937205	1.1361083456309393	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108365.95380803473	-3136.17843910797	0.0	-292.072813156017	-700.9387998161367
68500000	-112541.4192327112	-3919.4573898190843	-108621.96184289211	0.27730812527590565	2023.2843357103407	22.572103187210956	7.819764220719387	1.007951138459823	0.25617771641142945	0.24907644881804542	0.24484798425428672	0.24989785051623953	0.5428392858445147	0.14748092997087583	0.041472808548964755	0.02526255519828654	1.347692363983822	0.041022248888553256	0.5771963153938687	-0.06347099358596146	1.3476923639838234	0.5345477274997266	1.6927942940405187	1.1048754995355485	1.4930719119990128	0.43862255962119656	0.6088455081213164	1.6102458595497082	0.487504157783762	1.0118964813039315	1.8768952858507706	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108334.49217937158	-3136.17843910797	0.0	-287.4696635205315	-729.1448102249414
68600000	-112515.53366696014	-3881.110842008512	-108634.42282495163	0.2476016540289396	2023.3140421815874	20.198062163905604	5.665061101160558	0.9723603469664488	0.25596590609155595	0.2453300349946845	0.24657175046311977	0.2521323084506408	0.5058468966596428	0.06563695879442182	0.04455885192207795	0.027540978721496315	1.562434648093639	0.04460276590525863	0.5785628504057423	-0.017393209292651823	1.5624346480936382	0.09246408494235667	2.1985783587174987	0.09243711700168518	0.30344366367500986	0.39665939002051503	2.459885563272771	0.5459935322016478	1.9069898466642634	0.39698368612224944	1.120317903297912	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0	-108341.26855276768	-3136.17843910797	0.0	-293.1542721839439	-694.9538801376165
68700000	-112551.2901079196	-3893.180678634172	-108658.10942928542	0.24899681583114908	2023.3126470197853	20.850713889021833	5.875767655867626	0.9815873258903896	0.2566117911366312	0.2492671645945481	0.24006613837057333	0.25405490589824825	0.4963852746588211	0.017982826683285002	0.044666019741395085	0.029152933199348263	1.4747041537046606	0.04240571502299882	0.6382126430601465	0.02272493154405378	1.4747041537046601	1.5163599781562902	0.46836259155709487	0.9190242245208932	1.3146140105024813	0.9487126775279652	1.4942171888433835	2.5099308239046767	0.4449500203995062	1.6112955233754003	1.4431492630860827	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108368.61148752719	-3136.17843910797	0.0	-289.49794175823087	-700.9499266926679
