# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
state	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates
326000000	0.5086904048340496	1.5717431256038832	3.6669735477113865	0.5957603518152549	0.5180439532580913	0.21049828119065228	1.1232306289727323	1.7168606790809726	0.69768442808772	1.0081470729325943	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
326100000	0.40751427101501136	2.236950695284765	0.5106211732461755	1.4120397709966084	0.3000383459658709	0.4851835635671468	1.6468031510570431	0.35980122219548166	1.1781951390961096	2.6503314013025276	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
326200000	0.9540559972267593	0.013106594051887162	0.10475020655965775	0.9428833422745279	1.0486878520280882	0.6017796641652927	1.6162482727355225	0.26090762947970325	0.9167638722587869	1.7168712669634736	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
326300000	1.185003154526989	2.014804277043812	0.4866238540257326	2.3405253772309687	0.6540178438936574	0.5093558075546769	1.6655058662996498	1.0925896439212905	0.6094693838485566	2.5240554511813276	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
326400000	0.41992055265113026	2.130648996969386	0.5685104340005487	0.4332641118653614	0.5885177344925338	0.4943630527840354	1.2415045091264034	0.28841542798408193	0.9341224942406688	1.6110483624803424	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
326500000	0.6603445642081862	0.32852069887670016	0.28436456667744897	0.917578546715771	0.7402551513996283	0.6007465488893664	1.7046679387785493	0.41188135130162495	0.6603786845225648	2.088764067908541	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
326600000	0.7384021221317708	0.5662896771430066	0.37324000384670425	1.0454234028519405	0.4447827122962866	0.797133056189794	1.890883107519925	0.2368442208423516	0.9423144469112592	2.6195665931294227	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
326700000	0.36513855343866364	0.04243911264281253	0.18267481921192877	0.945483515028612	0.8181126034691214	0.29198903035315493	2.1216771030613915	0.40563798143966695	0.8246540981428295	2.435803810229321	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
326800000	0.4003028542697482	1.7367682709463466	0.5360264172193164	0.9825792583593452	0.8741151880064799	0.1826448135105739	1.3814025160316141	1.2059030133846294	0.4782411661041111	0.9569379661500304	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
326900000	0.5997540714019988	0.6105799171072572	0.5177631530850616	0.8666138682652459	0.818564470044857	0.22287081250440735	1.6648532547210968	1.7528333681531973	0.5045080610343861	2.3268583316075153	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
327000000	0.648756110055969	0.2327981242517252	0.525259796067708	1.6929012765995108	1.5805680664195456	0.7595191000292152	1.7632348322518288	0.5425085089868559	2.0956367712094597	2.2728546581411515	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
327100000	0.6605947400497774	1.2310031797389904	1.1121775389368618	0.8431294063992668	0.2749087452852957	0.9801208857813007	2.718456110072994	0.038215188384708276	1.0560569363595065	1.9822838094492892	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
327200000	0.5420523690202228	0.6782557802443995	0.36884717608521694	0.2887681834061865	0.6166019535858779	0.8508193186566206	1.1222782541343574	2.461065310132789	0.6172023004704357	1.1981157016930424	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
327300000	0.5705501779265492	0.4822526374526402	0.32074231779343926	0.5046126487810771	0.5447692978764782	0.2273522395788222	1.2639405420243777	0.3614107564214139	0.45990878796399937	1.8396435601786807	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
327400000	0.7070869790180598	0.006185453522791375	0.8994666481824751	0.6346226637047832	0.4067907334262528	0.2037338443319111	1.4740756037743474	0.9317013043806947	1.107078056481987	1.048206144333812	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
327500000	0.6326793972128547	2.7019857702853067	0.08817024215447333	0.6227393405152457	0.36515607734346583	0.13123398554723298	1.2759950336187342	0.08953356725693	0.7989621210276666	2.284801787971715	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
327600000	0.4889023474133419	0.7360428121741535	0.5361281492867734	0.5601579839525533	0.42014349525691824	1.039164679337162	0.9762345440512699	0.3743611930132999	0.5629310481172765	1.5233443503209476	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
327700000	0.3250906612273811	0.4439401056846893	0.7456623766740862	1.075193247685743	0.3814367243435358	0.7217196980751072	0.7958464720595995	0.06524987380806319	0.49273449798321917	1.5770613010258105	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
327800000	0.18969963046989927	0.10203349210332936	0.772426964615191	0.28677792304080935	0.12347506438085014	0.07230260847261408	0.4485671008767809	0.10584287448577713	0.28562455469528236	0.6160685481623059	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
327900000	1.0830401684488016	0.7500397568061492	0.6040665270930743	1.892345089312041	0.2522814263013084	0.7862734693895863	4.084682265784336	0.010548668400404778	1.9988123327725356	2.899283981713252	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
328000000	0.3357605422290099	1.1821819361249777	0.33691507244354596	1.0164629164743075	0.4613760537233711	0.6180370097456256	1.179705935448847	2.2587553266447755	0.6779147104809065	1.8818626293337115	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
328100000	0.6698974543574847	0.26228512129048503	0.6351499861914848	1.4466304762228326	1.092557860077986	0.4786863034480161	1.4552975940113504	0.09844467427390402	1.0088525588519062	2.1339335069714966	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
328200000	2.112013806132371	0.30002993127144806	0.7638934758489315	1.3108884469526976	0.6448615489130051	1.5866121981286363	3.7863278252772203	0.2674357587427642	2.148942474454718	2.6897672474961483	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
328300000	0.85301755913906	0.344520643076236	0.7444597976025105	0.9837621911827223	0.5590763482611092	1.0062352476255798	1.303016031845779	0.4604292160978985	1.6290403239935995	1.8623058369221706	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
328400000	0.43472300625613913	1.1543612330481219	0.8459369452500779	0.7856776884428478	0.31715796734707585	0.6182180836209938	1.6839050198823893	0.2350195239940679	0.4028204416486447	1.8164301497342774	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
328500000	1.4532625293048207	0.2674198984373712	0.5542081372178518	2.255969641461962	1.506878980962109	0.6218700372914894	2.235474870364257	1.2762263745014635	1.1249967959417964	2.463124072202662	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
328600000	0.24624636632593733	1.3861763008030208	0.046322351942265486	1.9825720868639636	1.5441118274029704	0.38786713464122985	2.3910170322265	0.1868051368335003	1.1123171857250866	2.273125556225389	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
328700000	0.2218815885344361	0.3320418157043211	0.4940797023433622	1.1945812114742895	1.0464113430862128	0.7402230444469722	2.7096857906605707	0.8875315799973289	1.6325255904138316	1.1386461231411882	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
328800000	1.612942989146265	1.8308883540153118	0.20952577357973268	0.44732352753971105	0.688414067288267	0.6262500244405727	4.034927851594207	0.291414888473036	0.849587123033045	2.496747066298571	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
328900000	0.29315253235965805	2.200870189291886	0.12877198725702818	1.0210175628374072	0.4618757582755438	0.6960906663960688	0.5943253296222876	0.22597231817085742	0.550599998140594	1.200900094613884	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
329000000	1.4286912115267139	1.6814472600801034	2.6571401235407754	1.353807298563826	0.7797298052929277	0.2768595226259869	1.8171664384387074	0.6403430147542502	1.402811195997533	3.2024653228295064	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
329100000	0.6162803159900391	3.770741319304086	0.9347927539317311	1.2345996947497553	0.5779791525483194	1.0612072827111798	2.7597988457172966	0.3542516718896798	1.6094667831023604	2.2349610337569166	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
329200000	0.6322791918548823	0.1624885075695489	0.4030507732740584	1.2472088788590792	0.6401693288654269	1.1528212637096868	1.4721082397590464	3.475419643466006	2.188818839403937	1.4395796591396832	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
329300000	0.1722359589609736	1.1133920995332185	0.3331310143612983	0.8804063085491161	0.21807690666829777	0.14206834448568667	0.506162183413572	0.1830868432191551	0.4154990325010236	0.6492118897522263	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
329400000	0.3056372777665867	1.178066269972777	0.18348077433046345	0.8301480923755553	0.3521029258265871	2.064475383374549	1.1738586088244205	0.35679512493933785	0.8924678179512807	2.096027922970778	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
329500000	0.49310256636696764	2.8573152741421923	0.19871653654928026	1.4830078447238189	0.41983546962626395	0.3138131214409058	0.8987298591987879	2.881597344032054	0.2803156351824143	1.4215060728939137	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
329600000	0.1748629371466675	0.61369995981094	0.14318436935128245	0.46795570059178676	0.21374165155385194	0.3283732000733452	0.7313316133231964	2.537606746016286	0.43208298636395776	0.7617986643247824	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
329700000	1.1496517917902735	0.2202701724693252	0.2869847310245427	2.2424207232309605	0.9742267248531153	0.34093104638275035	3.4626084027589377	0.7702224699872183	0.9222675994104113	3.2493694296327598	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
329800000	0.45888983031070174	0.33294639639410734	0.32052274308039286	0.6666282694407737	0.24035062420261075	0.5760461099464926	0.9338689651007946	3.031189705171273	0.8588760082845216	1.0832325635881026	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
329900000	0.8745209824238394	0.5460926479933673	0.47784693083954544	1.171332267270795	0.34734164921904864	0.440046334257199	1.5756514800389825	0.4968692051328304	0.29054600286148374	2.2828546909294825	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
330000000	0.21697343882752196	0.2549051899413913	1.3730617770643292	1.9674283947440676	0.2918878292485602	0.6590173061527062	2.96439125272544	0.4488251424009706	1.2710793118366777	1.93264210526024	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
330100000	0.4232833271441482	1.318550494396906	1.3616036517681733	1.6508596709259564	0.9470757027291369	0.41971724960939427	1.7771024298771132	0.22018151231460312	0.4038956281182517	3.2527926743772158	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
330200000	0.5247269714391907	1.1968423356502484	0.18875147887936314	0.5911669257887924	0.4321356190956665	0.21734562648541755	1.010934002177284	0.2184346321053039	1.008178918716987	1.9137182319383317	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
330300000	0.431360038237549	1.8090887250404346	0.16860940940286984	0.6406718661510075	0.40712882082466434	0.24111216623761372	0.7854648476347771	0.5509344983113811	0.45785464436769796	1.239237771775475	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
330400000	0.41487839476534333	1.3760353800103866	2.0961958366356686	2.0288446619057745	0.8399999233836428	1.2859470549894685	2.692732646486915	0.5287389893688839	0.6439345117494379	1.7713695479065008	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
330500000	0.4250202196958665	0.5606257482096367	0.5275759560107491	1.2460138477139926	0.6066944883085745	0.2839137553202954	2.334263634278928	0.24644860795432721	1.496547064732635	3.4133198686180535	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
330600000	0.5954219350668422	0.09344754661147284	0.23134637195679353	1.2066692083940795	0.6999171841567106	0.1990578280970625	1.392249487662338	0.03796397192168241	0.7436599228374778	2.0223596362867604	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
330700000	1.101268159173403	0.20066097407896405	0.5680064286245017	1.2385534989090332	0.29212420570310405	0.3990402786397201	1.0474346025739076	0.6644518369370472	0.916701544609507	2.101468982960287	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
330800000	1.1324121660421635	1.3814957416362939	0.28965040564129213	1.4508361520467024	0.26605868300979146	0.7672142263143956	2.672699803860408	0.12877272763474243	0.8967587161227385	2.078611425755564	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
330900000	0.41400250519872306	0.06419998456758219	0.3102554847074952	1.1495658748777071	1.1286145835262456	0.045093167751955245	1.2292792924867069	0.28738226235902753	0.891259233915866	1.546689238043907	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0
331000000	0.7417431666438944	0.9899027757776133	1.0689516561739627	0.78020832029371	0.6584409612093598	0.2372126202339484	0.781676923314579	0.016732013172040674	0.3138683530178059	1.366809310991291	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
331100000	1.8278244140124356	0.10738293969668053	0.3325174080453105	1.279449979522255	1.6664118491558408	0.7680474942026829	2.5524761268348115	0.5667897470663552	2.0186920785161693	4.49206771729564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
331200000	1.5635594906873351	1.0921537329833395	1.117345197398699	2.3404807442455926	1.6925140933281528	0.8831320156885973	3.021652264723534	3.5062519340318823	0.9575064804651372	2.8892971340012537	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
331300000	0.5725261760987691	0.4154005032263303	2.359839188644674	1.326050869990466	1.3484810980743476	0.6745563777028615	1.6783040041402835	0.9399127229951161	0.9283508909571606	1.8999011240137562	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
331400000	0.9279236341501104	0.1851454709729815	0.4387527275152749	1.0107828195364155	0.2233847760255439	1.5193933482117117	2.0179930207204193	0.4351920229714252	1.382655073732054	1.5027958872638345	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
331500000	0.5672622149310034	0.3326496602421317	0.23379967891090245	0.6964448865122826	0.34083969448224993	0.83351039376603	1.4183531236644957	1.0068613615349968	0.7345939025434307	1.6616239201640495	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
331600000	0.6945942086057627	0.9008050903958367	0.3906765553559904	0.712725768440044	1.2544006235066227	1.3137426059115103	1.1645713688086219	0.49343529101539424	0.790910271120797	1.8626324897372697	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
331700000	1.1593499223305284	0.3174116310948081	0.12681656192595314	1.0497202729207973	0.5298852731037308	1.018460813422166	1.3788213704814771	4.988691217415695	0.8672686521946125	1.4488017192809497	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
331800000	0.8333239041993961	0.7042685920324222	0.9790423001608517	1.439680181800728	0.289166450944023	1.321235096062215	2.2246881874089937	0.3903501784267637	0.918911621517607	1.8771205609963257	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
331900000	0.5556656324572506	0.5506095104792889	1.0972258544200097	2.4544828029678154	0.9505777407486372	0.5744564343883711	2.5814699918476	0.05835832015384476	0.8129466892889671	2.983919114084341	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
332000000	0.5517668620198684	1.4823072302514286	1.3753261244913142	1.1590227535950273	1.0831970730512748	0.33056460916413904	3.048583201073403	0.6211466996029633	0.7541241947165385	2.218787603079208	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
332100000	0.34334845440329037	3.423557106332516	1.3074324824057277	1.1633418897197678	1.0349564058066336	0.4970123632638575	1.9373229715974243	0.5761432879770537	1.4101409455650957	1.9928111301946727	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
332200000	0.36106038621762826	0.06364667902421041	0.3889746197891336	0.6505977537444784	0.15970799696809013	0.03735842307287087	1.0994541548365704	0.21176737502945975	0.3135474634482651	1.1995788934025664	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
332300000	2.51682722940265	0.3677296073493613	1.2582843069457044	2.046257754407047	1.6125385795450289	1.474146496543459	4.609397746224004	0.6858961427955904	1.837067789941974	3.258485072820623	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
332400000	0.7254274059691919	1.0184049780034605	0.4123088592464185	0.9738656401564028	0.46324369852175284	0.49648821805000043	1.319393713554606	0.027420884872297047	0.6148272069138541	1.9157718622162776	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
332500000	0.5314128413522272	0.3711256955383628	1.3172036581541573	0.7239987340974378	0.5743365266622511	0.47637391414063396	1.632898210476835	1.5803338014751622	0.5982022107699443	1.6440805262655889	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
332600000	0.2066382552319438	2.5620386180715604	0.4176104739864757	0.9095939855742062	0.6884140300101997	0.2625460618075211	2.4059316094710343	0.10534925008443104	1.0373027048147752	2.222842258229305	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
332700000	1.6130174792410468	3.73645658620474	0.006523100250158613	1.680702430776233	0.6782754843861526	0.8917584780478282	2.056602355274139	0.11835913520469088	1.1627460678515282	2.9123158327702283	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
332800000	0.7997615355327466	0.32805535666102364	0.5277963811860209	1.3097148412069772	0.857664090270382	0.32697061785965037	1.2322462429294767	1.2070608207911706	0.7013259447579818	2.1721955651448743	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
332900000	0.11559236115128631	0.11879978770285539	0.7262069043157938	0.3095217805922092	0.4496848211320788	0.6812127926464248	0.6176350260680721	0.20665746299703283	0.4845560945845001	1.2922451678512377	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
333000000	0.2140764101699921	0.10123304917911001	0.20904042596648045	0.781212034019875	0.36273508085983086	0.3653522145336999	1.0945966925011932	0.10786478283320154	0.5689214803417525	1.5883476933532228	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
333100000	0.4499551703734626	0.05405368949487657	0.07163672011778616	0.7634416421129379	0.17377294602750704	0.23410050634906834	0.8791868298008324	0.3796140257259555	0.5199431608650086	1.2568580512087024	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
333200000	0.7683602747753944	0.6153516450851644	0.7241533638755007	1.4672673062373356	0.7901895923542863	0.4013612411740894	1.3225222218260457	0.8088865031934972	1.1209682113521486	1.649309954961728	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
333300000	0.56390185776743	0.9107954592113398	0.2428023082843718	0.4918866638570358	0.5709818572082115	0.15812851241213755	1.0604812340734222	0.857783773469473	0.5956772783447467	1.4471859855991194	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
333400000	1.0985584044087684	1.0702905178636668	0.3080552256856912	0.43137839188125165	0.25997821968573553	0.3966305814097558	0.7664062703884095	0.03139772040313818	0.7095403471982482	1.651799735609581	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
333500000	1.1799456153220902	2.2326050176977237	0.9438671862795087	1.4099596400841974	1.250930608589731	0.9698542059233372	2.7876703511449983	2.1690931062131273	1.4753631586246814	2.3493401738363495	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
333600000	2.826579556978645	0.015922367607538235	1.5435437347732588	2.818850207626582	1.5307852552264447	0.5928903909202031	3.6337211659097646	0.849322026990604	0.4753037183032861	4.133103709270886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
333700000	0.7392710531725382	2.4007016126545535	0.21452951948732962	1.2875862657296224	0.47109847209437195	0.8420200228205069	1.9782233533965585	2.36192944863962	1.320266296295141	2.213181752211107	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
333800000	0.3357922801786026	0.22156875934707135	0.46105841899252537	0.9664959070426928	0.1912324710688048	0.2811611002056284	1.3716800684452781	0.2597388156683213	0.4472232065681899	1.298562056834351	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
333900000	0.7666936107601019	0.052020300572196566	0.4401436139243854	0.5646142670690653	0.5875553478280244	0.385318678859337	1.0763728437594113	0.5616828069556059	0.5608627219490241	1.6875502788462715	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	9.0
334000000	0.33948631083727154	1.223573948109182	0.2897561063424074	1.6263949384832928	0.5229104327404798	0.2964503039963554	1.8874062768409794	0.15682472118637644	1.9272062556620673	1.8924252970152733	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
334100000	0.1199219037499028	0.5228750366635915	0.6778066808157607	2.0109468662841077	1.0385079092254725	0.30706200774690057	2.1550254276601213	1.227618608323546	1.505995890243173	0.9545658313549847	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
334200000	0.6497793256625394	0.6872248970273909	0.619358155890148	1.9908658542936506	1.6826655768642562	0.7201433525050193	3.1790032193949904	0.7255558382478211	1.8080361103466485	2.9829205083098014	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0
334300000	0.8836587584135966	0.07656721453709552	2.5173104718591226	0.9977326992077213	1.580816834793711	0.28311689170317406	1.772037901023296	0.31617505612298863	0.3344669361035808	1.4110147166950275	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	7.0
334400000	0.40031084107961	0.7090929350762176	0.8420969405829609	1.1379904755732602	0.4622101115909368	0.8134062779298504	0.7900922496756232	0.3354794786372576	0.689221246996555	2.3025975027656607	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
334500000	0.5643657192025312	0.31270889601580343	0.8925864169897647	1.0870850925659206	0.9825185698541643	1.5194187418186644	3.5823543074358377	0.4150591325010514	1.5736214133833963	2.4141043422597686	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
334600000	0.21716315410063664	1.2960572451988144	0.3254813624293911	0.653465632108602	0.6889559809463311	0.2508032524220079	0.873545084967625	0.3862868362277903	0.37868033399741124	1.2410763912391258	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
334700000	0.685315214327324	0.4981145792191632	0.766329206745741	1.5453665068120406	0.6331227489319562	1.001141107202195	1.8408025263778307	0.5603187814676309	0.8598779917165505	3.8363409210775075	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	7.0
334800000	0.23555039733299546	1.472271118312688	0.24265769317448574	1.5534482854290845	0.4683094099559146	1.1855772679640775	1.7276479262972153	0.21147435505024903	1.728717302602315	2.509129120500872	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
334900000	0.8214800084808218	0.10661257264839163	0.14081487003985468	1.1201748170575994	0.30955155721088107	0.25980003629957793	1.4772061508561682	0.5658094010785356	1.0298110637567874	2.319021301380043	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
335000000	0.9705915645910105	0.2952605838201227	0.31985906846887774	0.7506178906313792	0.7034273358182171	0.007208684966819139	1.7198714005323668	1.4051206147284359	1.2349626898668489	1.6274761596706517	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0
335100000	0.1747372803568148	1.1568476815910393	0.1410159300304442	0.290334621156158	0.20413551093520746	0.22572690989804078	0.5501801590891983	0.3548220296642459	0.41250236783119	0.9323302695058588	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
335200000	0.4445902781492845	0.9450234617797819	0.08639964473788472	0.7049499350334655	0.5791699498792234	0.8927225333382699	1.4289458261641141	0.30094283060150256	0.7761180386390769	1.338874170735541	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
335300000	0.23678240373303408	0.9359019108883031	0.09252810935645374	0.5510578248536386	0.47213067233582917	0.236863402031306	0.9516662236201376	0.12663359470512653	0.4851994920859525	0.8801536111780205	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
335400000	0.31300563564830086	2.6910104054692368	0.8576918079868815	1.3612091477260122	0.29773744873911884	0.5611535955104169	1.0515295819675738	0.5206724539492249	0.48813106226429204	1.0352861026418925	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0
335500000	0.5567770148291498	0.5599521845565116	0.9215628692739797	1.616328046794005	1.084221466468943	0.956460330483626	1.9731385953046132	0.30588875536304827	0.9039912897431636	2.3974885560705883	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
335600000	1.0112940741961425	2.3640139583772637	0.14328163750945117	1.4363512338196451	1.0081090904989758	0.58519257158388	1.194963843482526	0.500117675227985	1.3974097449514948	2.7906845514439764	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
335700000	0.26635112917494175	0.7043975878558237	0.1443521759801529	1.029499742725306	0.27895407393091165	0.1338600578094454	0.6949052970014005	0.10953917659836682	0.2658066088613727	0.9158322793575172	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
335800000	1.3470553745690341	0.98458631534837	0.1547927031811024	2.117990641075046	0.9483171176383278	0.48168882445179884	2.9307210899107012	0.6266390051513567	1.0474976307572283	2.8891716535382086	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
335900000	0.2700569611991029	0.39737165614729036	0.27834737118293346	0.695425311587911	0.7813115809601068	0.09528458048202856	1.50000765981353	2.305443934545435	0.4644080993028452	1.3313225483234	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	7.0
